_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
1186,2,Sunnyside Beach,18W,2023-06-04,110,None,"c(-79.45267, 43.636612)"
1187,2,Sunnyside Beach,22W,2023-06-04,110,None,"c(-79.46005, 43.636723)"
1188,2,Sunnyside Beach,19W,2023-06-04,120,None,"c(-79.45411, 43.63711)"
1189,1,Marie Curtis Park East Beach,29W,2023-06-03,200,>200,"c(-79.539696, 43.58592)"
1190,1,Marie Curtis Park East Beach,32W,2023-06-03,4810,None,"c(-79.54056, 43.58511)"
1191,1,Marie Curtis Park East Beach,33W,2023-06-03,3760,None,"c(-79.540886, 43.58486)"
1192,1,Marie Curtis Park East Beach,31W,2023-06-03,200,>200,"c(-79.54039, 43.585304)"
1193,1,Marie Curtis Park East Beach,30W,2023-06-03,200,>200,"c(-79.540054, 43.58561)"
1194,2,Sunnyside Beach,23W,2023-06-03,NA,None,"c(-79.461525, 43.63625)"
1195,2,Sunnyside Beach,17W,2023-06-03,93,None,"c(-79.451, 43.63639)"
1196,2,Sunnyside Beach,20W,2023-06-03,67,None,"c(-79.45564, 43.637165)"
1197,2,Sunnyside Beach,21W,2023-06-03,44,None,"c(-79.45753, 43.63711)"
1198,2,Sunnyside Beach,18W,2023-06-03,104,None,"c(-79.45267, 43.636612)"
1199,2,Sunnyside Beach,22W,2023-06-03,61,None,"c(-79.46005, 43.636723)"
1200,2,Sunnyside Beach,19W,2023-06-03,84,None,"c(-79.45411, 43.63711)"
1201,1,Marie Curtis Park East Beach,29W,2023-06-02,10,None,"c(-79.539696, 43.58592)"
1202,1,Marie Curtis Park East Beach,32W,2023-06-02,10,<,"c(-79.54056, 43.58511)"
1203,1,Marie Curtis Park East Beach,33W,2023-06-02,20,None,"c(-79.540886, 43.58486)"
1204,1,Marie Curtis Park East Beach,31W,2023-06-02,50,None,"c(-79.54039, 43.585304)"
1205,1,Marie Curtis Park East Beach,30W,2023-06-02,100,None,"c(-79.540054, 43.58561)"
1206,2,Sunnyside Beach,23W,2023-06-02,NA,No data,"c(-79.461525, 43.63625)"
1207,2,Sunnyside Beach,17W,2023-06-02,90,None,"c(-79.451, 43.63639)"
1208,2,Sunnyside Beach,20W,2023-06-02,70,None,"c(-79.45564, 43.637165)"
1209,2,Sunnyside Beach,21W,2023-06-02,80,None,"c(-79.45753, 43.63711)"
1210,2,Sunnyside Beach,18W,2023-06-02,110,None,"c(-79.45267, 43.636612)"
1211,2,Sunnyside Beach,22W,2023-06-02,60,None,"c(-79.46005, 43.636723)"
1212,2,Sunnyside Beach,19W,2023-06-02,40,None,"c(-79.45411, 43.63711)"
1213,1,Marie Curtis Park East Beach,29W,2023-06-01,10,None,"c(-79.539696, 43.58592)"
1214,1,Marie Curtis Park East Beach,32W,2023-06-01,10,<,"c(-79.54056, 43.58511)"
1215,1,Marie Curtis Park East Beach,33W,2023-06-01,10,<,"c(-79.540886, 43.58486)"
1216,1,Marie Curtis Park East Beach,31W,2023-06-01,20,None,"c(-79.54039, 43.585304)"
1217,1,Marie Curtis Park East Beach,30W,2023-06-01,10,<,"c(-79.540054, 43.58561)"
1218,2,Sunnyside Beach,23W,2023-06-01,NA,No data,"c(-79.461525, 43.63625)"
1219,2,Sunnyside Beach,17W,2023-06-01,40,None,"c(-79.451, 43.63639)"
1220,2,Sunnyside Beach,20W,2023-06-01,30,None,"c(-79.45564, 43.637165)"
1221,2,Sunnyside Beach,21W,2023-06-01,50,None,"c(-79.45753, 43.63711)"
1222,2,Sunnyside Beach,18W,2023-06-01,50,None,"c(-79.45267, 43.636612)"
1223,2,Sunnyside Beach,22W,2023-06-01,20,None,"c(-79.46005, 43.636723)"
1224,2,Sunnyside Beach,19W,2023-06-01,20,None,"c(-79.45411, 43.63711)"
1225,1,Marie Curtis Park East Beach,29W,2023-05-31,50,None,"c(-79.539696, 43.58592)"
1226,1,Marie Curtis Park East Beach,32W,2023-05-31,20,None,"c(-79.54056, 43.58511)"
1227,1,Marie Curtis Park East Beach,33W,2023-05-31,10,None,"c(-79.540886, 43.58486)"
1228,1,Marie Curtis Park East Beach,31W,2023-05-31,10,None,"c(-79.54039, 43.585304)"
1229,1,Marie Curtis Park East Beach,30W,2023-05-31,30,None,"c(-79.540054, 43.58561)"
1230,2,Sunnyside Beach,23W,2023-05-31,NA,No data,"c(-79.461525, 43.63625)"
1231,2,Sunnyside Beach,17W,2023-05-31,10,<,"c(-79.451, 43.63639)"
1232,2,Sunnyside Beach,20W,2023-05-31,10,None,"c(-79.45564, 43.637165)"
1233,2,Sunnyside Beach,21W,2023-05-31,70,None,"c(-79.45753, 43.63711)"
1234,2,Sunnyside Beach,18W,2023-05-31,30,None,"c(-79.45267, 43.636612)"
1235,2,Sunnyside Beach,22W,2023-05-31,60,None,"c(-79.46005, 43.636723)"
1236,2,Sunnyside Beach,19W,2023-05-31,10,None,"c(-79.45411, 43.63711)"
1237,1,Marie Curtis Park East Beach,29W,2023-05-30,40,None,"c(-79.539696, 43.58592)"
1238,1,Marie Curtis Park East Beach,32W,2023-05-30,30,None,"c(-79.54056, 43.58511)"
1239,1,Marie Curtis Park East Beach,33W,2023-05-30,10,None,"c(-79.540886, 43.58486)"
1240,1,Marie Curtis Park East Beach,31W,2023-05-30,10,<,"c(-79.54039, 43.585304)"
1241,1,Marie Curtis Park East Beach,30W,2023-05-30,20,None,"c(-79.540054, 43.58561)"
1242,2,Sunnyside Beach,23W,2023-05-30,NA,No data,"c(-79.461525, 43.63625)"
1243,2,Sunnyside Beach,17W,2023-05-30,30,None,"c(-79.451, 43.63639)"
1244,2,Sunnyside Beach,20W,2023-05-30,40,None,"c(-79.45564, 43.637165)"
1245,2,Sunnyside Beach,21W,2023-05-30,50,None,"c(-79.45753, 43.63711)"
1246,2,Sunnyside Beach,18W,2023-05-30,20,None,"c(-79.45267, 43.636612)"
1247,2,Sunnyside Beach,22W,2023-05-30,40,None,"c(-79.46005, 43.636723)"
1248,2,Sunnyside Beach,19W,2023-05-30,520,None,"c(-79.45411, 43.63711)"
1249,1,Marie Curtis Park East Beach,29W,2023-05-29,20,None,"c(-79.539696, 43.58592)"
1250,1,Marie Curtis Park East Beach,32W,2023-05-29,10,<,"c(-79.54056, 43.58511)"
1251,1,Marie Curtis Park East Beach,33W,2023-05-29,10,<,"c(-79.540886, 43.58486)"
1252,1,Marie Curtis Park East Beach,31W,2023-05-29,10,None,"c(-79.54039, 43.585304)"
1253,1,Marie Curtis Park East Beach,30W,2023-05-29,10,None,"c(-79.540054, 43.58561)"
1254,2,Sunnyside Beach,23W,2023-05-29,NA,No data,"c(-79.461525, 43.63625)"
1255,2,Sunnyside Beach,17W,2023-05-29,40,None,"c(-79.451, 43.63639)"
1256,2,Sunnyside Beach,20W,2023-05-29,10,None,"c(-79.45564, 43.637165)"
1257,2,Sunnyside Beach,21W,2023-05-29,10,<,"c(-79.45753, 43.63711)"
1258,2,Sunnyside Beach,18W,2023-05-29,60,None,"c(-79.45267, 43.636612)"
1259,2,Sunnyside Beach,22W,2023-05-29,10,<,"c(-79.46005, 43.636723)"
1260,2,Sunnyside Beach,19W,2023-05-29,50,None,"c(-79.45411, 43.63711)"
1261,1,Marie Curtis Park East Beach,29W,2023-05-28,7,None,"c(-79.539696, 43.58592)"
1262,1,Marie Curtis Park East Beach,32W,2023-05-28,2,None,"c(-79.54056, 43.58511)"
1263,1,Marie Curtis Park East Beach,33W,2023-05-28,11,None,"c(-79.540886, 43.58486)"
1264,1,Marie Curtis Park East Beach,31W,2023-05-28,3,None,"c(-79.54039, 43.585304)"
1265,1,Marie Curtis Park East Beach,30W,2023-05-28,4,None,"c(-79.540054, 43.58561)"
1266,2,Sunnyside Beach,23W,2023-05-28,NA,None,"c(-79.461525, 43.63625)"
1267,2,Sunnyside Beach,17W,2023-05-28,29,None,"c(-79.451, 43.63639)"
1268,2,Sunnyside Beach,20W,2023-05-28,6,None,"c(-79.45564, 43.637165)"
1269,2,Sunnyside Beach,21W,2023-05-28,10,None,"c(-79.45753, 43.63711)"
1270,2,Sunnyside Beach,18W,2023-05-28,40,None,"c(-79.45267, 43.636612)"
1271,2,Sunnyside Beach,22W,2023-05-28,39,None,"c(-79.46005, 43.636723)"
1272,2,Sunnyside Beach,19W,2023-05-28,39,None,"c(-79.45411, 43.63711)"
1273,1,Marie Curtis Park East Beach,29W,2023-05-27,20,None,"c(-79.539696, 43.58592)"
1274,1,Marie Curtis Park East Beach,32W,2023-05-27,20,None,"c(-79.54056, 43.58511)"
1275,1,Marie Curtis Park East Beach,33W,2023-05-27,110,None,"c(-79.540886, 43.58486)"
1276,1,Marie Curtis Park East Beach,31W,2023-05-27,10,None,"c(-79.54039, 43.585304)"
1277,1,Marie Curtis Park East Beach,30W,2023-05-27,20,None,"c(-79.540054, 43.58561)"
1278,2,Sunnyside Beach,23W,2023-05-27,NA,None,"c(-79.461525, 43.63625)"
1279,2,Sunnyside Beach,17W,2023-05-27,140,None,"c(-79.451, 43.63639)"
1280,2,Sunnyside Beach,20W,2023-05-27,20,None,"c(-79.45564, 43.637165)"
1281,2,Sunnyside Beach,21W,2023-05-27,10,<10,"c(-79.45753, 43.63711)"
1282,2,Sunnyside Beach,18W,2023-05-27,10,<10,"c(-79.45267, 43.636612)"
1283,2,Sunnyside Beach,22W,2023-05-27,20,None,"c(-79.46005, 43.636723)"
1284,2,Sunnyside Beach,19W,2023-05-27,10,<10,"c(-79.45411, 43.63711)"
1285,1,Marie Curtis Park East Beach,29W,2023-05-26,80,None,"c(-79.539696, 43.58592)"
1286,1,Marie Curtis Park East Beach,32W,2023-05-26,10,None,"c(-79.54056, 43.58511)"
1287,1,Marie Curtis Park East Beach,33W,2023-05-26,50,None,"c(-79.540886, 43.58486)"
1288,1,Marie Curtis Park East Beach,31W,2023-05-26,30,None,"c(-79.54039, 43.585304)"
1289,1,Marie Curtis Park East Beach,30W,2023-05-26,60,None,"c(-79.540054, 43.58561)"
1290,2,Sunnyside Beach,23W,2023-05-26,NA,No data,"c(-79.461525, 43.63625)"
1291,2,Sunnyside Beach,17W,2023-05-26,240,None,"c(-79.451, 43.63639)"
1292,2,Sunnyside Beach,20W,2023-05-26,10,<,"c(-79.45564, 43.637165)"
1293,2,Sunnyside Beach,21W,2023-05-26,20,None,"c(-79.45753, 43.63711)"
1294,2,Sunnyside Beach,18W,2023-05-26,70,None,"c(-79.45267, 43.636612)"
1295,2,Sunnyside Beach,22W,2023-05-26,40,None,"c(-79.46005, 43.636723)"
1296,2,Sunnyside Beach,19W,2023-05-26,20,None,"c(-79.45411, 43.63711)"
1297,1,Marie Curtis Park East Beach,29W,2023-05-25,20,None,"c(-79.539696, 43.58592)"
1298,1,Marie Curtis Park East Beach,32W,2023-05-25,40,None,"c(-79.54056, 43.58511)"
1299,1,Marie Curtis Park East Beach,33W,2023-05-25,20,None,"c(-79.540886, 43.58486)"
1300,1,Marie Curtis Park East Beach,31W,2023-05-25,20,None,"c(-79.54039, 43.585304)"
1301,1,Marie Curtis Park East Beach,30W,2023-05-25,10,None,"c(-79.540054, 43.58561)"
1302,2,Sunnyside Beach,23W,2023-05-25,NA,No data,"c(-79.461525, 43.63625)"
1303,2,Sunnyside Beach,17W,2023-05-25,100,None,"c(-79.451, 43.63639)"
1304,2,Sunnyside Beach,20W,2023-05-25,20,None,"c(-79.45564, 43.637165)"
1305,2,Sunnyside Beach,21W,2023-05-25,20,None,"c(-79.45753, 43.63711)"
1306,2,Sunnyside Beach,18W,2023-05-25,10,<,"c(-79.45267, 43.636612)"
1307,2,Sunnyside Beach,22W,2023-05-25,10,None,"c(-79.46005, 43.636723)"
1308,2,Sunnyside Beach,19W,2023-05-25,10,None,"c(-79.45411, 43.63711)"
1309,1,Marie Curtis Park East Beach,29W,2023-05-24,50,None,"c(-79.539696, 43.58592)"
1310,1,Marie Curtis Park East Beach,32W,2023-05-24,10,None,"c(-79.54056, 43.58511)"
1311,1,Marie Curtis Park East Beach,33W,2023-05-24,20,None,"c(-79.540886, 43.58486)"
1312,1,Marie Curtis Park East Beach,31W,2023-05-24,30,None,"c(-79.54039, 43.585304)"
1313,1,Marie Curtis Park East Beach,30W,2023-05-24,50,None,"c(-79.540054, 43.58561)"
1314,2,Sunnyside Beach,23W,2023-05-24,NA,No data,"c(-79.461525, 43.63625)"
1315,2,Sunnyside Beach,17W,2023-05-24,10,None,"c(-79.451, 43.63639)"
1316,2,Sunnyside Beach,20W,2023-05-24,50,None,"c(-79.45564, 43.637165)"
1317,2,Sunnyside Beach,21W,2023-05-24,20,None,"c(-79.45753, 43.63711)"
1318,2,Sunnyside Beach,18W,2023-05-24,20,None,"c(-79.45267, 43.636612)"
1319,2,Sunnyside Beach,22W,2023-05-24,20,None,"c(-79.46005, 43.636723)"
1320,2,Sunnyside Beach,19W,2023-05-24,20,None,"c(-79.45411, 43.63711)"
1321,1,Marie Curtis Park East Beach,29W,2023-05-23,10,<,"c(-79.539696, 43.58592)"
1322,1,Marie Curtis Park East Beach,32W,2023-05-23,10,None,"c(-79.54056, 43.58511)"
1323,1,Marie Curtis Park East Beach,33W,2023-05-23,10,<,"c(-79.540886, 43.58486)"
1324,1,Marie Curtis Park East Beach,31W,2023-05-23,10,None,"c(-79.54039, 43.585304)"
1325,1,Marie Curtis Park East Beach,30W,2023-05-23,10,<,"c(-79.540054, 43.58561)"
1326,2,Sunnyside Beach,23W,2023-05-23,NA,No data,"c(-79.461525, 43.63625)"
1327,2,Sunnyside Beach,17W,2023-05-23,70,None,"c(-79.451, 43.63639)"
1328,2,Sunnyside Beach,20W,2023-05-23,20,None,"c(-79.45564, 43.637165)"
1329,2,Sunnyside Beach,21W,2023-05-23,10,None,"c(-79.45753, 43.63711)"
1330,2,Sunnyside Beach,18W,2023-05-23,40,None,"c(-79.45267, 43.636612)"
1331,2,Sunnyside Beach,22W,2023-05-23,70,None,"c(-79.46005, 43.636723)"
1332,2,Sunnyside Beach,19W,2023-05-23,70,None,"c(-79.45411, 43.63711)"
